,X,Y,name,operator,wheelchair,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
34,2.2594813,48.8840921997211,trésorerie de neuilly-sur-seine,Missing,Missing,92051.0,neuilly-sur-seine,public_service,public_building,Service de conseil,POINT (2.2594813 48.8840921997211),11883
35,2.3107239,48.8668029997253,Missing,Missing,yes,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3107239 48.8668029997253),12388
35,2.3107239,48.8668029997253,Missing,Missing,yes,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3107239 48.8668029997253),12389
35,2.3107239,48.8668029997253,Missing,Missing,yes,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3107239 48.8668029997253),12514
35,2.3107239,48.8668029997253,Missing,Missing,yes,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3107239 48.8668029997253),12515
36,2.3045229,48.8725326997239,consulat général de colombie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3045229 48.8725326997239),12262
36,2.3045229,48.8725326997239,consulat général de colombie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3045229 48.8725326997239),12388
36,2.3045229,48.8725326997239,consulat général de colombie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3045229 48.8725326997239),12389
36,2.3045229,48.8725326997239,consulat général de colombie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3045229 48.8725326997239),12514
37,1.6798125,49.2066189996413,saint-clair-sur-epte,Missing,Missing,95541.0,saint-clair-sur-epte,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6798125 49.2066189996413),3405
37,1.6798125,49.2066189996413,saint-clair-sur-epte,Missing,Missing,95541.0,saint-clair-sur-epte,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6798125 49.2066189996413),3530
37,1.6798125,49.2066189996413,saint-clair-sur-epte,Missing,Missing,95541.0,saint-clair-sur-epte,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6798125 49.2066189996413),3531
37,1.6798125,49.2066189996413,saint-clair-sur-epte,Missing,Missing,95541.0,saint-clair-sur-epte,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6798125 49.2066189996413),3656
37,1.6798125,49.2066189996413,saint-clair-sur-epte,Missing,Missing,95541.0,saint-clair-sur-epte,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6798125 49.2066189996413),3657
38,3.2991549,48.5602424998013,Missing,Missing,Missing,77379.0,provins,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.2991549 48.5602424998013),26157
38,3.2991549,48.5602424998013,Missing,Missing,Missing,77379.0,provins,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.2991549 48.5602424998013),26282
38,3.2991549,48.5602424998013,Missing,Missing,Missing,77379.0,provins,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.2991549 48.5602424998013),26283
38,3.2991549,48.5602424998013,Missing,Missing,Missing,77379.0,provins,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.2991549 48.5602424998013),26408
38,3.2991549,48.5602424998013,Missing,Missing,Missing,77379.0,provins,public_service,townhall,Mairie ou Hôtel de ville,POINT (3.2991549 48.5602424998013),26409
39,2.2259637,48.7422257997563,mairie d'igny,Missing,Missing,91312.0,igny,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.2259637 48.7422257997563),11142
39,2.2259637,48.7422257997563,mairie d'igny,Missing,Missing,91312.0,igny,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.2259637 48.7422257997563),11143
39,2.2259637,48.7422257997563,mairie d'igny,Missing,Missing,91312.0,igny,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.2259637 48.7422257997563),11268
39,2.2259637,48.7422257997563,mairie d'igny,Missing,Missing,91312.0,igny,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.2259637 48.7422257997563),11269
39,2.2259637,48.7422257997563,mairie d'igny,Missing,Missing,91312.0,igny,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.2259637 48.7422257997563),11394
39,2.2259637,48.7422257997563,mairie d'igny,Missing,Missing,91312.0,igny,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.2259637 48.7422257997563),11395
40,2.3882213,48.9271792997104,espace jeunesse du centre-ville,Missing,Missing,93027.0,la courneuve,public_service,public_building,Service de conseil,POINT (2.3882213 48.9271792997104),13390
40,2.3882213,48.9271792997104,espace jeunesse du centre-ville,Missing,Missing,93027.0,la courneuve,public_service,public_building,Service de conseil,POINT (2.3882213 48.9271792997104),13515
40,2.3882213,48.9271792997104,espace jeunesse du centre-ville,Missing,Missing,93027.0,la courneuve,public_service,public_building,Service de conseil,POINT (2.3882213 48.9271792997104),13516
40,2.3882213,48.9271792997104,espace jeunesse du centre-ville,Missing,Missing,93027.0,la courneuve,public_service,public_building,Service de conseil,POINT (2.3882213 48.9271792997104),13642
41,2.3880814,48.9272678997103,service jeunesse de la courneuve,Missing,Missing,93027.0,la courneuve,public_service,public_building,Service de conseil,POINT (2.3880814 48.9272678997103),13390
41,2.3880814,48.9272678997103,service jeunesse de la courneuve,Missing,Missing,93027.0,la courneuve,public_service,public_building,Service de conseil,POINT (2.3880814 48.9272678997103),13515
41,2.3880814,48.9272678997103,service jeunesse de la courneuve,Missing,Missing,93027.0,la courneuve,public_service,public_building,Service de conseil,POINT (2.3880814 48.9272678997103),13516
41,2.3880814,48.9272678997103,service jeunesse de la courneuve,Missing,Missing,93027.0,la courneuve,public_service,public_building,Service de conseil,POINT (2.3880814 48.9272678997103),13642
42,2.2201945,48.9105440997145,mairie annexe du petit nanterre,Missing,yes,92050.0,nanterre,public_service,government,Mairie ou Hôtel de ville,POINT (2.2201945 48.9105440997145),10998
42,2.2201945,48.9105440997145,mairie annexe du petit nanterre,Missing,yes,92050.0,nanterre,public_service,government,Mairie ou Hôtel de ville,POINT (2.2201945 48.9105440997145),11123
42,2.2201945,48.9105440997145,mairie annexe du petit nanterre,Missing,yes,92050.0,nanterre,public_service,government,Mairie ou Hôtel de ville,POINT (2.2201945 48.9105440997145),11124
42,2.2201945,48.9105440997145,mairie annexe du petit nanterre,Missing,yes,92050.0,nanterre,public_service,government,Mairie ou Hôtel de ville,POINT (2.2201945 48.9105440997145),11249
42,2.2201945,48.9105440997145,mairie annexe du petit nanterre,Missing,yes,92050.0,nanterre,public_service,government,Mairie ou Hôtel de ville,POINT (2.2201945 48.9105440997145),11250
43,2.2752248,48.8610716997268,cpam,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.2752248 48.8610716997268),11885
43,2.2752248,48.8610716997268,cpam,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.2752248 48.8610716997268),11886
43,2.2752248,48.8610716997268,cpam,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.2752248 48.8610716997268),12011
43,2.2752248,48.8610716997268,cpam,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.2752248 48.8610716997268),12012
44,2.3937052,48.8370919997327,inspection de l'éducation nationale,Missing,Missing,75056.0,paris,public_service,public_building,Service de conseil,POINT (2.3937052 48.8370919997327),13526
44,2.3937052,48.8370919997327,inspection de l'éducation nationale,Missing,Missing,75056.0,paris,public_service,public_building,Service de conseil,POINT (2.3937052 48.8370919997327),13651
44,2.3937052,48.8370919997327,inspection de l'éducation nationale,Missing,Missing,75056.0,paris,public_service,public_building,Service de conseil,POINT (2.3937052 48.8370919997327),13652
44,2.3937052,48.8370919997327,inspection de l'éducation nationale,Missing,Missing,75056.0,paris,public_service,public_building,Service de conseil,POINT (2.3937052 48.8370919997327),13778
45,2.4647396,48.7934654997436,pmi de la terasse,Missing,Missing,94028.0,créteil,public_service,public_building,Service de conseil,POINT (2.4647396 48.7934654997436),14538
45,2.4647396,48.7934654997436,pmi de la terasse,Missing,Missing,94028.0,créteil,public_service,public_building,Service de conseil,POINT (2.4647396 48.7934654997436),14539
45,2.4647396,48.7934654997436,pmi de la terasse,Missing,Missing,94028.0,créteil,public_service,public_building,Service de conseil,POINT (2.4647396 48.7934654997436),14664
45,2.4647396,48.7934654997436,pmi de la terasse,Missing,Missing,94028.0,créteil,public_service,public_building,Service de conseil,POINT (2.4647396 48.7934654997436),14665
45,2.4647396,48.7934654997436,pmi de la terasse,Missing,Missing,94028.0,créteil,public_service,public_building,Service de conseil,POINT (2.4647396 48.7934654997436),14791
46,1.7528455,49.1251443996614,Missing,Missing,Missing,95270.0,genainville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7528455 49.1251443996614),4422
46,1.7528455,49.1251443996614,Missing,Missing,Missing,95270.0,genainville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7528455 49.1251443996614),4547
46,1.7528455,49.1251443996614,Missing,Missing,Missing,95270.0,genainville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7528455 49.1251443996614),4548
46,1.7528455,49.1251443996614,Missing,Missing,Missing,95270.0,genainville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7528455 49.1251443996614),4673
46,1.7528455,49.1251443996614,Missing,Missing,Missing,95270.0,genainville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7528455 49.1251443996614),4674
47,1.720719,49.1405218996576,Missing,Missing,Missing,95462.0,omerville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.720719 49.1405218996576),4042
47,1.720719,49.1405218996576,Missing,Missing,Missing,95462.0,omerville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.720719 49.1405218996576),4043
47,1.720719,49.1405218996576,Missing,Missing,Missing,95462.0,omerville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.720719 49.1405218996576),4168
47,1.720719,49.1405218996576,Missing,Missing,Missing,95462.0,omerville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.720719 49.1405218996576),4169
47,1.720719,49.1405218996576,Missing,Missing,Missing,95462.0,omerville,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.720719 49.1405218996576),4294
48,1.6943671,49.1220613996622,mairie de chaussy,Missing,Missing,95150.0,chaussy,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6943671 49.1220613996622),3666
48,1.6943671,49.1220613996622,mairie de chaussy,Missing,Missing,95150.0,chaussy,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6943671 49.1220613996622),3667
48,1.6943671,49.1220613996622,mairie de chaussy,Missing,Missing,95150.0,chaussy,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6943671 49.1220613996622),3792
48,1.6943671,49.1220613996622,mairie de chaussy,Missing,Missing,95150.0,chaussy,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6943671 49.1220613996622),3793
48,1.6943671,49.1220613996622,mairie de chaussy,Missing,Missing,95150.0,chaussy,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6943671 49.1220613996622),3918
49,1.814361,49.1260778996611,Missing,Missing,Missing,95046.0,banthelu,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.814361 49.1260778996611),5304
49,1.814361,49.1260778996611,Missing,Missing,Missing,95046.0,banthelu,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.814361 49.1260778996611),5429
49,1.814361,49.1260778996611,Missing,Missing,Missing,95046.0,banthelu,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.814361 49.1260778996611),5430
49,1.814361,49.1260778996611,Missing,Missing,Missing,95046.0,banthelu,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.814361 49.1260778996611),5555
49,1.814361,49.1260778996611,Missing,Missing,Missing,95046.0,banthelu,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.814361 49.1260778996611),5556
50,2.115691,48.6890756997694,mairie annexe,Missing,Missing,91272.0,gif-sur-yvette,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.115691 48.6890756997694),9636
50,2.115691,48.6890756997694,mairie annexe,Missing,Missing,91272.0,gif-sur-yvette,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.115691 48.6890756997694),9637
50,2.115691,48.6890756997694,mairie annexe,Missing,Missing,91272.0,gif-sur-yvette,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.115691 48.6890756997694),9762
50,2.115691,48.6890756997694,mairie annexe,Missing,Missing,91272.0,gif-sur-yvette,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.115691 48.6890756997694),9763
50,2.115691,48.6890756997694,mairie annexe,Missing,Missing,91272.0,gif-sur-yvette,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.115691 48.6890756997694),9888
50,2.115691,48.6890756997694,mairie annexe,Missing,Missing,91272.0,gif-sur-yvette,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.115691 48.6890756997694),9889
51,2.7947768,48.3782025998461,Missing,Missing,Missing,77316.0,moret-loing-et-orvanne,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.7947768 48.3782025998461),19121
51,2.7947768,48.3782025998461,Missing,Missing,Missing,77316.0,moret-loing-et-orvanne,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.7947768 48.3782025998461),19247
51,2.7947768,48.3782025998461,Missing,Missing,Missing,77316.0,moret-loing-et-orvanne,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.7947768 48.3782025998461),19248
51,2.7947768,48.3782025998461,Missing,Missing,Missing,77316.0,moret-loing-et-orvanne,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.7947768 48.3782025998461),19373
52,2.5107625,48.8061055997404,discothèque de prêt,ville de saint-maur des fossés,Missing,94068.0,saint-maur-des-fossés,public_service,public_building,Service de conseil,POINT (2.5107625 48.8061055997404),15167
52,2.5107625,48.8061055997404,discothèque de prêt,ville de saint-maur des fossés,Missing,94068.0,saint-maur-des-fossés,public_service,public_building,Service de conseil,POINT (2.5107625 48.8061055997404),15168
52,2.5107625,48.8061055997404,discothèque de prêt,ville de saint-maur des fossés,Missing,94068.0,saint-maur-des-fossés,public_service,public_building,Service de conseil,POINT (2.5107625 48.8061055997404),15293
52,2.5107625,48.8061055997404,discothèque de prêt,ville de saint-maur des fossés,Missing,94068.0,saint-maur-des-fossés,public_service,public_building,Service de conseil,POINT (2.5107625 48.8061055997404),15294
52,2.5107625,48.8061055997404,discothèque de prêt,ville de saint-maur des fossés,Missing,94068.0,saint-maur-des-fossés,public_service,public_building,Service de conseil,POINT (2.5107625 48.8061055997404),15419
53,2.4834386,48.8542132997285,service municipal des sports,Missing,Missing,94033.0,fontenay-sous-bois,public_service,public_building,Service de conseil,POINT (2.4834386 48.8542132997285),14784
53,2.4834386,48.8542132997285,service municipal des sports,Missing,Missing,94033.0,fontenay-sous-bois,public_service,public_building,Service de conseil,POINT (2.4834386 48.8542132997285),14910
