,X,Y,name,com_insee,com_nom,Type,geometry,0
46,2.32347512493899,48.9939686780357,Cimetière des Champeaux,95428,Montmorency,cemetery,POINT (2.32347512493899 48.9939686780357),12752
46,2.32347512493899,48.9939686780357,Cimetière des Champeaux,95428,Montmorency,cemetery,POINT (2.32347512493899 48.9939686780357),12753
47,2.33534496571659,48.9431952114837,Cimetière de L'Île-Saint-Denis,93039,L'Île-Saint-Denis,cemetery,POINT (2.33534496571659 48.9431952114837),12632
47,2.33534496571659,48.9431952114837,Cimetière de L'Île-Saint-Denis,93039,L'Île-Saint-Denis,cemetery,POINT (2.33534496571659 48.9431952114837),12758
47,2.33534496571659,48.9431952114837,Cimetière de L'Île-Saint-Denis,93039,L'Île-Saint-Denis,cemetery,POINT (2.33534496571659 48.9431952114837),12759
47,2.33534496571659,48.9431952114837,Cimetière de L'Île-Saint-Denis,93039,L'Île-Saint-Denis,cemetery,POINT (2.33534496571659 48.9431952114837),12884
47,2.33534496571659,48.9431952114837,Cimetière de L'Île-Saint-Denis,93039,L'Île-Saint-Denis,cemetery,POINT (2.33534496571659 48.9431952114837),12885
48,2.20900880544947,48.8140640599319,Cimetière de Sèvres,92072,Sèvres,cemetery,POINT (2.20900880544947 48.8140640599319),10882
48,2.20900880544947,48.8140640599319,Cimetière de Sèvres,92072,Sèvres,cemetery,POINT (2.20900880544947 48.8140640599319),10883
48,2.20900880544947,48.8140640599319,Cimetière de Sèvres,92072,Sèvres,cemetery,POINT (2.20900880544947 48.8140640599319),11008
48,2.20900880544947,48.8140640599319,Cimetière de Sèvres,92072,Sèvres,cemetery,POINT (2.20900880544947 48.8140640599319),11009
48,2.20900880544947,48.8140640599319,Cimetière de Sèvres,92072,Sèvres,cemetery,POINT (2.20900880544947 48.8140640599319),11134
48,2.20900880544947,48.8140640599319,Cimetière de Sèvres,92072,Sèvres,cemetery,POINT (2.20900880544947 48.8140640599319),11135
49,2.30510925800456,48.9647140501291,Cimetière Sud,95210,Enghien-les-Bains,cemetery,POINT (2.30510925800456 48.9647140501291),12251
49,2.30510925800456,48.9647140501291,Cimetière Sud,95210,Enghien-les-Bains,cemetery,POINT (2.30510925800456 48.9647140501291),12252
49,2.30510925800456,48.9647140501291,Cimetière Sud,95210,Enghien-les-Bains,cemetery,POINT (2.30510925800456 48.9647140501291),12377
49,2.30510925800456,48.9647140501291,Cimetière Sud,95210,Enghien-les-Bains,cemetery,POINT (2.30510925800456 48.9647140501291),12378
49,2.30510925800456,48.9647140501291,Cimetière Sud,95210,Enghien-les-Bains,cemetery,POINT (2.30510925800456 48.9647140501291),12504
50,2.30730974012515,48.9565968204822,Cimetière d'Épinay-sur-Seine,93031,Épinay-sur-Seine,cemetery,POINT (2.30730974012515 48.9565968204822),12252
50,2.30730974012515,48.9565968204822,Cimetière d'Épinay-sur-Seine,93031,Épinay-sur-Seine,cemetery,POINT (2.30730974012515 48.9565968204822),12253
50,2.30730974012515,48.9565968204822,Cimetière d'Épinay-sur-Seine,93031,Épinay-sur-Seine,cemetery,POINT (2.30730974012515 48.9565968204822),12378
50,2.30730974012515,48.9565968204822,Cimetière d'Épinay-sur-Seine,93031,Épinay-sur-Seine,cemetery,POINT (2.30730974012515 48.9565968204822),12379
50,2.30730974012515,48.9565968204822,Cimetière d'Épinay-sur-Seine,93031,Épinay-sur-Seine,cemetery,POINT (2.30730974012515 48.9565968204822),12504
50,2.30730974012515,48.9565968204822,Cimetière d'Épinay-sur-Seine,93031,Épinay-sur-Seine,cemetery,POINT (2.30730974012515 48.9565968204822),12505
51,2.12060893132577,48.831763962522,Cimetière du Chesnay,78158,Le Chesnay-Rocquencourt,cemetery,POINT (2.12060893132577 48.831763962522),9621
51,2.12060893132577,48.831763962522,Cimetière du Chesnay,78158,Le Chesnay-Rocquencourt,cemetery,POINT (2.12060893132577 48.831763962522),9746
51,2.12060893132577,48.831763962522,Cimetière du Chesnay,78158,Le Chesnay-Rocquencourt,cemetery,POINT (2.12060893132577 48.831763962522),9747
51,2.12060893132577,48.831763962522,Cimetière du Chesnay,78158,Le Chesnay-Rocquencourt,cemetery,POINT (2.12060893132577 48.831763962522),9872
51,2.12060893132577,48.831763962522,Cimetière du Chesnay,78158,Le Chesnay-Rocquencourt,cemetery,POINT (2.12060893132577 48.831763962522),9873
52,2.03952441811443,48.9250889228094,Cimetière de la Tournelle,78498,Poissy,cemetery,POINT (2.03952441811443 48.9250889228094),8476
52,2.03952441811443,48.9250889228094,Cimetière de la Tournelle,78498,Poissy,cemetery,POINT (2.03952441811443 48.9250889228094),8602
52,2.03952441811443,48.9250889228094,Cimetière de la Tournelle,78498,Poissy,cemetery,POINT (2.03952441811443 48.9250889228094),8603
52,2.03952441811443,48.9250889228094,Cimetière de la Tournelle,78498,Poissy,cemetery,POINT (2.03952441811443 48.9250889228094),8728
52,2.03952441811443,48.9250889228094,Cimetière de la Tournelle,78498,Poissy,cemetery,POINT (2.03952441811443 48.9250889228094),8729
53,2.20813254726026,48.8758636863324,Cimetière du Mont-Valérien,92050,Nanterre,cemetery,POINT (2.20813254726026 48.8758636863324),10875
53,2.20813254726026,48.8758636863324,Cimetière du Mont-Valérien,92050,Nanterre,cemetery,POINT (2.20813254726026 48.8758636863324),10876
53,2.20813254726026,48.8758636863324,Cimetière du Mont-Valérien,92050,Nanterre,cemetery,POINT (2.20813254726026 48.8758636863324),11001
53,2.20813254726026,48.8758636863324,Cimetière du Mont-Valérien,92050,Nanterre,cemetery,POINT (2.20813254726026 48.8758636863324),11002
53,2.20813254726026,48.8758636863324,Cimetière du Mont-Valérien,92050,Nanterre,cemetery,POINT (2.20813254726026 48.8758636863324),11127
53,2.20813254726026,48.8758636863324,Cimetière du Mont-Valérien,92050,Nanterre,cemetery,POINT (2.20813254726026 48.8758636863324),11128
54,2.21200043743716,48.9105160242976,Cimetière de la Maison Départementale de Nanterre,92050,Nanterre,cemetery,POINT (2.21200043743716 48.9105160242976),10997
54,2.21200043743716,48.9105160242976,Cimetière de la Maison Départementale de Nanterre,92050,Nanterre,cemetery,POINT (2.21200043743716 48.9105160242976),10998
54,2.21200043743716,48.9105160242976,Cimetière de la Maison Départementale de Nanterre,92050,Nanterre,cemetery,POINT (2.21200043743716 48.9105160242976),11123
54,2.21200043743716,48.9105160242976,Cimetière de la Maison Départementale de Nanterre,92050,Nanterre,cemetery,POINT (2.21200043743716 48.9105160242976),11124
55,2.1027653526807,48.9004314760971,Cimetière du Pecq,78481,Le Pecq,cemetery,POINT (2.1027653526807 48.9004314760971),9361
55,2.1027653526807,48.9004314760971,Cimetière du Pecq,78481,Le Pecq,cemetery,POINT (2.1027653526807 48.9004314760971),9486
55,2.1027653526807,48.9004314760971,Cimetière du Pecq,78481,Le Pecq,cemetery,POINT (2.1027653526807 48.9004314760971),9487
55,2.1027653526807,48.9004314760971,Cimetière du Pecq,78481,Le Pecq,cemetery,POINT (2.1027653526807 48.9004314760971),9613
56,2.08055911124497,48.9259355115486,Missing,78551,Saint-Germain-en-Laye,cemetery,POINT (2.08055911124497 48.9259355115486),9106
56,2.08055911124497,48.9259355115486,Missing,78551,Saint-Germain-en-Laye,cemetery,POINT (2.08055911124497 48.9259355115486),9232
56,2.08055911124497,48.9259355115486,Missing,78551,Saint-Germain-en-Laye,cemetery,POINT (2.08055911124497 48.9259355115486),9233
56,2.08055911124497,48.9259355115486,Missing,78551,Saint-Germain-en-Laye,cemetery,POINT (2.08055911124497 48.9259355115486),9358
57,2.05969785284727,48.88289569803,Missing,78551,Saint-Germain-en-Laye,cemetery,POINT (2.05969785284727 48.88289569803),8858
57,2.05969785284727,48.88289569803,Missing,78551,Saint-Germain-en-Laye,cemetery,POINT (2.05969785284727 48.88289569803),8859
57,2.05969785284727,48.88289569803,Missing,78551,Saint-Germain-en-Laye,cemetery,POINT (2.05969785284727 48.88289569803),8984
57,2.05969785284727,48.88289569803,Missing,78551,Saint-Germain-en-Laye,cemetery,POINT (2.05969785284727 48.88289569803),8985
57,2.05969785284727,48.88289569803,Missing,78551,Saint-Germain-en-Laye,cemetery,POINT (2.05969785284727 48.88289569803),9111
58,2.10986853561332,48.8639495724943,Ancien cimetière de Louveciennes,78350,Louveciennes,cemetery,POINT (2.10986853561332 48.8639495724943),9491
58,2.10986853561332,48.8639495724943,Ancien cimetière de Louveciennes,78350,Louveciennes,cemetery,POINT (2.10986853561332 48.8639495724943),9616
58,2.10986853561332,48.8639495724943,Ancien cimetière de Louveciennes,78350,Louveciennes,cemetery,POINT (2.10986853561332 48.8639495724943),9617
58,2.10986853561332,48.8639495724943,Ancien cimetière de Louveciennes,78350,Louveciennes,cemetery,POINT (2.10986853561332 48.8639495724943),9743
59,2.23462338724997,48.9001235436658,Cimetière des Fauvelles,92026,Courbevoie,cemetery,POINT (2.23462338724997 48.9001235436658),11251
59,2.23462338724997,48.9001235436658,Cimetière des Fauvelles,92026,Courbevoie,cemetery,POINT (2.23462338724997 48.9001235436658),11376
59,2.23462338724997,48.9001235436658,Cimetière des Fauvelles,92026,Courbevoie,cemetery,POINT (2.23462338724997 48.9001235436658),11377
59,2.23462338724997,48.9001235436658,Cimetière des Fauvelles,92026,Courbevoie,cemetery,POINT (2.23462338724997 48.9001235436658),11503
60,2.23285209588085,48.8946413518839,Cimetière nouveau de Neuilly-sur-Seine,92050,Nanterre,cemetery,POINT (2.23285209588085 48.8946413518839),11251
60,2.23285209588085,48.8946413518839,Cimetière nouveau de Neuilly-sur-Seine,92050,Nanterre,cemetery,POINT (2.23285209588085 48.8946413518839),11252
60,2.23285209588085,48.8946413518839,Cimetière nouveau de Neuilly-sur-Seine,92050,Nanterre,cemetery,POINT (2.23285209588085 48.8946413518839),11377
60,2.23285209588085,48.8946413518839,Cimetière nouveau de Neuilly-sur-Seine,92050,Nanterre,cemetery,POINT (2.23285209588085 48.8946413518839),11378
60,2.23285209588085,48.8946413518839,Cimetière nouveau de Neuilly-sur-Seine,92050,Nanterre,cemetery,POINT (2.23285209588085 48.8946413518839),11503
60,2.23285209588085,48.8946413518839,Cimetière nouveau de Neuilly-sur-Seine,92050,Nanterre,cemetery,POINT (2.23285209588085 48.8946413518839),11504
61,2.02456431009983,48.9004045440015,Missing,78007,Aigremont,cemetery,POINT (2.02456431009983 48.9004045440015),8353
61,2.02456431009983,48.9004045440015,Missing,78007,Aigremont,cemetery,POINT (2.02456431009983 48.9004045440015),8478
61,2.02456431009983,48.9004045440015,Missing,78007,Aigremont,cemetery,POINT (2.02456431009983 48.9004045440015),8479
61,2.02456431009983,48.9004045440015,Missing,78007,Aigremont,cemetery,POINT (2.02456431009983 48.9004045440015),8605
62,2.02766887955908,48.9147028176209,Cimetière des Grands Champs,78498,Poissy,cemetery,POINT (2.02766887955908 48.9147028176209),8351
62,2.02766887955908,48.9147028176209,Cimetière des Grands Champs,78498,Poissy,cemetery,POINT (2.02766887955908 48.9147028176209),8352
62,2.02766887955908,48.9147028176209,Cimetière des Grands Champs,78498,Poissy,cemetery,POINT (2.02766887955908 48.9147028176209),8477
62,2.02766887955908,48.9147028176209,Cimetière des Grands Champs,78498,Poissy,cemetery,POINT (2.02766887955908 48.9147028176209),8478
62,2.02766887955908,48.9147028176209,Cimetière des Grands Champs,78498,Poissy,cemetery,POINT (2.02766887955908 48.9147028176209),8603
62,2.02766887955908,48.9147028176209,Cimetière des Grands Champs,78498,Poissy,cemetery,POINT (2.02766887955908 48.9147028176209),8604
63,2.13331558032627,48.9509919548799,Missing,78358,Maisons-Laffitte,cemetery,POINT (2.13331558032627 48.9509919548799),9859
63,2.13331558032627,48.9509919548799,Missing,78358,Maisons-Laffitte,cemetery,POINT (2.13331558032627 48.9509919548799),9860
63,2.13331558032627,48.9509919548799,Missing,78358,Maisons-Laffitte,cemetery,POINT (2.13331558032627 48.9509919548799),9985
63,2.13331558032627,48.9509919548799,Missing,78358,Maisons-Laffitte,cemetery,POINT (2.13331558032627 48.9509919548799),9986
63,2.13331558032627,48.9509919548799,Missing,78358,Maisons-Laffitte,cemetery,POINT (2.13331558032627 48.9509919548799),10111
64,2.21597334709274,48.8723619732068,Cimetière du Mont-Valérien,92073,Suresnes,cemetery,POINT (2.21597334709274 48.8723619732068),11002
64,2.21597334709274,48.8723619732068,Cimetière du Mont-Valérien,92073,Suresnes,cemetery,POINT (2.21597334709274 48.8723619732068),11128
64,2.21597334709274,48.8723619732068,Cimetière du Mont-Valérien,92073,Suresnes,cemetery,POINT (2.21597334709274 48.8723619732068),11129
64,2.21597334709274,48.8723619732068,Cimetière du Mont-Valérien,92073,Suresnes,cemetery,POINT (2.21597334709274 48.8723619732068),11254
65,2.17520218225705,48.9438302955448,Missing,78586,Sartrouville,cemetery,POINT (2.17520218225705 48.9438302955448),10364
65,2.17520218225705,48.9438302955448,Missing,78586,Sartrouville,cemetery,POINT (2.17520218225705 48.9438302955448),10490
65,2.17520218225705,48.9438302955448,Missing,78586,Sartrouville,cemetery,POINT (2.17520218225705 48.9438302955448),10491
65,2.17520218225705,48.9438302955448,Missing,78586,Sartrouville,cemetery,POINT (2.17520218225705 48.9438302955448),10616
65,2.17520218225705,48.9438302955448,Missing,78586,Sartrouville,cemetery,POINT (2.17520218225705 48.9438302955448),10617
66,2.1371822569845,48.8613779051448,Cimetière de Bougival,78092,Bougival,cemetery,POINT (2.1371822569845 48.8613779051448),9869
66,2.1371822569845,48.8613779051448,Cimetière de Bougival,78092,Bougival,cemetery,POINT (2.1371822569845 48.8613779051448),9995
66,2.1371822569845,48.8613779051448,Cimetière de Bougival,78092,Bougival,cemetery,POINT (2.1371822569845 48.8613779051448),9996
66,2.1371822569845,48.8613779051448,Cimetière de Bougival,78092,Bougival,cemetery,POINT (2.1371822569845 48.8613779051448),10121
66,2.1371822569845,48.8613779051448,Cimetière de Bougival,78092,Bougival,cemetery,POINT (2.1371822569845 48.8613779051448),10122
67,2.14845988423908,48.8810313619712,Cimetière de Croissy,78190,Croissy-sur-Seine,cemetery,POINT (2.14845988423908 48.8810313619712),9993
67,2.14845988423908,48.8810313619712,Cimetière de Croissy,78190,Croissy-sur-Seine,cemetery,POINT (2.14845988423908 48.8810313619712),10119
67,2.14845988423908,48.8810313619712,Cimetière de Croissy,78190,Croissy-sur-Seine,cemetery,POINT (2.14845988423908 48.8810313619712),10120
67,2.14845988423908,48.8810313619712,Cimetière de Croissy,78190,Croissy-sur-Seine,cemetery,POINT (2.14845988423908 48.8810313619712),10245
67,2.14845988423908,48.8810313619712,Cimetière de Croissy,78190,Croissy-sur-Seine,cemetery,POINT (2.14845988423908 48.8810313619712),10246
68,2.13036969051865,48.9082141672536,Cimetière du Vésinet,78146,Chatou,cemetery,POINT (2.13036969051865 48.9082141672536),9738
68,2.13036969051865,48.9082141672536,Cimetière du Vésinet,78146,Chatou,cemetery,POINT (2.13036969051865 48.9082141672536),9864
68,2.13036969051865,48.9082141672536,Cimetière du Vésinet,78146,Chatou,cemetery,POINT (2.13036969051865 48.9082141672536),9865
68,2.13036969051865,48.9082141672536,Cimetière du Vésinet,78146,Chatou,cemetery,POINT (2.13036969051865 48.9082141672536),9990
69,2.1319012010447,48.9080253334195,Cimetière des Terres Blanches,78146,Chatou,cemetery,POINT (2.1319012010447 48.9080253334195),9864
69,2.1319012010447,48.9080253334195,Cimetière des Terres Blanches,78146,Chatou,cemetery,POINT (2.1319012010447 48.9080253334195),9865
69,2.1319012010447,48.9080253334195,Cimetière des Terres Blanches,78146,Chatou,cemetery,POINT (2.1319012010447 48.9080253334195),9990
69,2.1319012010447,48.9080253334195,Cimetière des Terres Blanches,78146,Chatou,cemetery,POINT (2.1319012010447 48.9080253334195),9991
69,2.1319012010447,48.9080253334195,Cimetière des Terres Blanches,78146,Chatou,cemetery,POINT (2.1319012010447 48.9080253334195),10116
70,2.21759760351331,48.8722059700146,Cimetière militaire américain,92073,Suresnes,cemetery,POINT (2.21759760351331 48.8722059700146),11002
70,2.21759760351331,48.8722059700146,Cimetière militaire américain,92073,Suresnes,cemetery,POINT (2.21759760351331 48.8722059700146),11128
70,2.21759760351331,48.8722059700146,Cimetière militaire américain,92073,Suresnes,cemetery,POINT (2.21759760351331 48.8722059700146),11129
70,2.21759760351331,48.8722059700146,Cimetière militaire américain,92073,Suresnes,cemetery,POINT (2.21759760351331 48.8722059700146),11254
71,2.14842703948756,48.8954788671979,Cimetière ancien,78146,Chatou,cemetery,POINT (2.14842703948756 48.8954788671979),10117
71,2.14842703948756,48.8954788671979,Cimetière ancien,78146,Chatou,cemetery,POINT (2.14842703948756 48.8954788671979),10118
71,2.14842703948756,48.8954788671979,Cimetière ancien,78146,Chatou,cemetery,POINT (2.14842703948756 48.8954788671979),10243
71,2.14842703948756,48.8954788671979,Cimetière ancien,78146,Chatou,cemetery,POINT (2.14842703948756 48.8954788671979),10244
72,2.2277589866408,48.8801311572913,Cimetière Voltaire,92073,Suresnes,cemetery,POINT (2.2277589866408 48.8801311572913),11127
72,2.2277589866408,48.8801311572913,Cimetière Voltaire,92073,Suresnes,cemetery,POINT (2.2277589866408 48.8801311572913),11253
72,2.2277589866408,48.8801311572913,Cimetière Voltaire,92073,Suresnes,cemetery,POINT (2.2277589866408 48.8801311572913),11254
72,2.2277589866408,48.8801311572913,Cimetière Voltaire,92073,Suresnes,cemetery,POINT (2.2277589866408 48.8801311572913),11379
72,2.2277589866408,48.8801311572913,Cimetière Voltaire,92073,Suresnes,cemetery,POINT (2.2277589866408 48.8801311572913),11380
73,2.2242529582025,48.8719317503515,Cimetière ancien,92073,Suresnes,cemetery,POINT (2.2242529582025 48.8719317503515),11128
73,2.2242529582025,48.8719317503515,Cimetière ancien,92073,Suresnes,cemetery,POINT (2.2242529582025 48.8719317503515),11254
73,2.2242529582025,48.8719317503515,Cimetière ancien,92073,Suresnes,cemetery,POINT (2.2242529582025 48.8719317503515),11255
